_blov_ = [
sick	malsana	adj.	w
ailing	malsana	adj. not healthy	
ailment	malsaneto	n.	w
getting ill	malsaniĝi	v.ntr	
disease	malsano	n.	w
have recovered	resaniĝis	v.ntr	
]

# NERVES
_nerv_ = [
bundle of nerves	fasko de nervoj	n. a Nervous Nellie	w
nervous	nerva	adj.  related to anatomical nerves	w
nerves	nervoj	n. figurative nervous status	w
]

# -VUND-
_vund_ = [
hurt	vundi	v.tr wound	w
injure	vundi	v.tr	w
injured	vundita	adj.	
wound	vundi	v.tr	w
]

_boben_ = [
reel	bobeno	n.	w
coil	bobeno	n.	w
]

_naŭz_ = [
noisome	naŭza	adj. disgusting	w
nauseous	naŭza	adj.	w
revolting	naŭza	adj.	w
]

_ŝnur_ = [
rope	ŝnuro	n.	w
string	ŝnureto	n.	w
unleash	deŝnuri	v.tr	w
]

_kre_ = [
make	krei	v.tr create	w
create	krei	v.tr	w
creation	kreitaro	n. ie biblical, all that was created in the world	w
]

_murmur_ = [
mumbled	murmuris	v.tr	w
murmur	murmuro	n.	w
murmurs	murmuri	v.tr	w
]

_estim_ = [
contemptuous	malestima	adj.	w
held in high repute	estimata	adj.	
scorn	malestimo	n.	w
]

_instig_ = [
urge	instigi	v.tr urge less intent on time than intent	w
]

_insult_ = [
abuse	insulti	v.tr.ntr	w
yell at	insulti	v.tr.ntr	
revile	insulti	v.tr.ntr	w
shot	insulto	n. insult	w
]

_rast_ = [
raking out	rasto	n. a raking out	
comb up	rasti	v.tr	
rake	rastilo	n.	
rake up	rasti	v.tr	
]

_kur_ = [
run	kuri	v.ntr with the feet	
run after	postkuri	v.tr	
run though	trakuri	v.tr	
coursing	trakuri	v.tr flow through	
ran	kuris	v.ntr	
rush	kuregi	v.ntr	
]

_febr_ = [
fever	febro	n.	w
feverish	febra	adj.	w
]

_absorb_ = [
absorb	absorbi	v.tr occupy the mind esclusively	w
absorb	absorbiĝi	v.ntr become absorbed 	w
absorbed	absorbita	adj. 	w
absorption	absorbiĝo	n. 	w
absorption	absorbiteco	n. 	w
]

_ban_ = [
bath	bano	n.	w
bathe	bani	v.tr bathe an other	w
bathe	baniĝi	v.ntr bathe oneself	w
light bath	lum'bano	phr. light bath	
]

_ŝpruc_ = [
splashed	ŝprucinta	adj.	
gush	ŝpruci	v.ntr	w
splashed	ŝprucis	v.ntr	w
]

_salt_ = [
leap	salto	n.	w
leaped	saltis	v.ntr	
sprang in	ensaltis	v.ntr	
]

_scen_ = [
scene	sceno	n.	
stage	scenejo	n.	w
setting	scenejo	n.	w
]

_firm_ = [
business	firmo	n.	
enterprise	firmo	n. 	w
fast	firme	adv. firmly	w
firm	firma	adj.	
steadily	firme	adv.	w
firmly	firme	adv.	w
firm	firmo	n. 	
]

# -ĜOJ-
_ĝoj_ = [
with joy	ĝoje	adv. 	
sad	malĝoja	adj.	
dismal	senĝoja	adj. joyless	w
sadness	malĝojo	n.	w
joy	ĝojo	n. feeling of rejoicing	w
glad	ĝoja	adj.	w
joyously	ĝoje	adv.	w
delight	ĝojo	n.	
delighted	ĝoje	adv.	
happily	ĝoje	adv.	w
looked forward	antaŭĝojis pri	phr.	
looked forward to	antaŭĝojitaj	phr. as in anticipated	
make happy	ĝojigi	v.tr	s
Gaudeamus Omnes	Ni Ĉiuj Ĝoju	phr. Latin “Let us all Rejoice,” Latin title of a chant	
]

# -KOMPAT-
_kompat_ = [
compassion	kompato	n.	w
forgiveness	kompato	n.	w
pitying	kompatanta	adj.	
poor	kompatinda	adj. deserving pity	w
sympathy	kompato	n.	w
merciful	kompatema	adj.	
piteous	kompatinda	adj.	w
mercilessly	senkompate	adv.	w
]

_dispon_ = [
have access to	disponi	v.tr.ntr	
have available	disponi	v.tr.ntr	
afford	disponigi	v.tr.ntr make available	
]

_amuz_ = [
amuse	amuzi	v.tr	w
amusement	amuzo	n. something amusing	w
amusing	amuza	adj.	w
hilarity	amuzego	n.	w
funny	amuza	adj. amusing	w
be entertained	amuziĝi	v.ntr	
entertaining	amuza	adj.	w
pastime	amuzaĵo	n.	
amusement	amuziĝo	n.	w
]

# -SIMPAT-
_simpati_ = [
agreeable	simpatia	adj. of people	
compatible	simpatia	adj. of people	
sympathetic	simpatia	adj.	
sympathise	simpatii	v.tr	
sympathy	simpatio	n.	
would sympathise	simpatius	v.tr	
]

# -SOPIR-
_sopir_ = [
pine	sopiri	v.tr yearn for	
yearning	sopiro	n.	
longing	sopiro	n.	w
longing	sopirinta	adj. condition of having longed for	
would not pine	ne sopirus	phr.	
miss	sopiri	v.tr yearn for	
]

_kvazaŭ_ = [
as	kvazaŭ	conj. as if	
as if	kvazaŭ	conj.	
as if it were	kvazaŭ	conj.	
as though	kvazaŭ	conj.	
seemingly	kvazaŭ	conj.	
quasi	kvazaŭ	conj.	w
like	kvazaŭ	conj. as if	
that	kvazaŭ	conj. as if	
]

_kvankam_ = [
while	kvankam	conj. although	w
although	kvankam	conj. shows cause or motive	w
though	kvankam	conj. shows cause or motive	
]

_kant_ = [
sing	kanti	v.tr.ntr	w
sang	kantis	v.tr.ntr	
waits	karolaj kantistoj	n. carol singers	
singsong	kvazaŭ kanti	phr.	w
]

# -VOK-
_vok_ = [
call	alvoki	v.tr to summon	
call	alvoko	n. a calling to, as in a summons, or profession	
call	voko	n. the words of one who calls	
call	voki	v.tr call to	
will call	vokos	v.tr call to	
calling	alvoko	n. a calling to, as in a summons, or profession	w
calling	vokanta	adj.	
]

_seĝ_ = [
seat	seĝo	n.chair	w
armchair	brakseĝo	n. FURNITURE	w
commode	truseĝo	n.	
toilet seat	truseĝo	n.	w
]

_eduk_ = [
breed	eduki	v.tr	
bring up	eduki	v.tr	
cultivate	eduki	v.tr a talent	
domesticate	eduki	v.tr	
educate	eduki	v.tr	
rear	eduki	v.tr	
tame	eduki	v.tr	
train	eduki	v.tr	
]

_alarm_ = [
alarm	alarmo	n.	w
alarmed	alarmite	adv.	w
]

_ted_ = [
annoy	tedi	v.tr	w
be boring	tedi	v.tr to someone	
]

_rand_ = [
edge	rando	n.	
rim	rando	n.	w
bordered	randita	adj. around the edges
on edge	kvazaŭ sur rando	phr. idiom	w	
]

_gast_ = [
hospitable	gastama	adj.	w
host	gastiganto	n.	w
inn	gastejo	n.	w
gasthaus	gastejo	n. German, Inn	w
]

_plump_ = [
inelegant	plumpa	adj.	
gauche	plumpa	adj. CLOTHES	
awkward	plumpa	adj.	w
]

_bul_ = [
ball	bulo	n. blob of stuff	
loaf	bulo	n. blob of stuff	
lump	bulo	n. blob of stuff	
]

_ŝveb_ = [
loom	ŝvebi	v.ntr hover	w
hover	ŝvebi	v.ntr	
]

_rajt_ = [
may	rajti	v.tr are entitled to	
by rights	rajte	adv.	
cannot	ne rajtas	v.tr are not allowed to	
may I not	ĉu mi ne rajtas	phr.	
by rights	laŭrajte	adv.	w
]

_elekt_ = [
choose	elekti	v.tr	
chose	elektis	v.tr	
elect	elekti	v.tr	
pick out	elekti	v.tr	
select	elekti	v.tr	
choice	elekto	n.	w
have chosen	estas elektinta	phr.	
chosen	elektinta	adj. a state of having chosen in the past	
]

_selekt_ = [
breed	selekti	v.tr breed selectively	
select	selekti	v.tr	
]

_sam_ = [
different	malsama	adj.	
just the same	same	adv. in the same way	
same	sama	adj.	
]

_amar_ = [
bitterly	amare	adv.	
bitter	amara	adj. literal or figurative	w
]

# -FELIĈ-
_feliĉ_ = [
happily	feliĉe	adv.	w
unhappy	malfeliĉa	adj.	w
happiness	feliĉo	n.	w
happy	feliĉa	adj.	w
]

_muel_ = [
grind	mueli	v.tr	w
mill	muelilo	n.	w
mill-wheel	rado de muelilo	n.	w
]

_bagatel_ = [
trifle	bagatelo	n.	w
trivial	bagatela	adj.	w
]

_pergamen_ = [
parchment	pergameno	n.	w
]

# -ĈAGREN-
_ĉagren_ = [
sadden	ĉagreni	v.tr	w
annoy	ĉagreni	v.tr	w
exasperate	ĉagreni	v.tr cause displeasure	w
frustrate	ĉagreni	v.tr	.
vex	ĉagreni	v.tr	w
ail	ĉagreni	v.tr	w
]

# -ANGOR-
_angor_ = [
anxiety	angoro	n. severe anxiety, level-3	w
agony	angoro	n.	
anguish	angoro	n.	w
distraught	angora	adj. 	w
]

# -TENT-
_tent_ = [
tempt	tenti	v.tr	w
tempted	tentata	adj. was in a state of temptation	
temptingly	tentante	adv.	
]

_kontent_ = [
pleased	kontenta	adj.	w
satisfactorily	kontentige	adv.	w
satisfy	kontentigi	v.tr	w
]

# -ĜU-
_ĝu_ = [
enjoy	ĝui	v.tr	w
enjoying	ĝuanta	adj.	
enjoyment	ĝuo	n.	w
]

# -SUFER-
_sufer_ = [
suffering	sufero	n.	w
suffers	suferas	v.ntr	
suffering	suferanta	adj.	w
]

_vizaĝ_ = [
face	vizaĝo	n. front of head	w
facial	vizaĝa	adj.	w
on his face	en lia vizaĝo	phr.	w
efface	senvizaĝigi	v.tr to make a thing have no face	
]

_ĉerp_ = [
exhaust	elĉerpi	v.tr use up completely	w
died out	elĉerpiĝis	v.ntr	w
]

_hont_ = [
ashamed	honta	adj.	w
shameless	senhonta	adj.	w
am ashamed	hontas	v.tr	w
shamefully	hontinde	adv.	
]

_ekstaz_ = [
ecstatic	ekstaza	adj.	w
ecstasy	ekstazo	n.	w
beside himself	ekstaza	adj. ecstatic	w
]

_anksi_ = [
anxiety	anksio	n. moderate anxiety, level-2	w
anxious	anksia	adj.	w
]

_envi_ = [
envy	envii	v.tr	w
envy	envio	n.	w
]

# -PLEZUR-
_plezur_ = [
pleasure	plezuro	n.	w
displeasure	malplezuro	n.	w
with pleasure	plezure	adv.	w
]

# - STUPOR-
_stupor_ = [
dazed	stuporita	adj.	w
stupefied	stuporite	adv.	w
]

_ekscit_ = [
thrill	eksciti	v.tr  	w
thrill	ekscito	n.	w
excitement	eksciteco	n.	w
roused	ekscitite	adv.	
excitedly	ekscitite	adv.	w
]

_gust_ = [
taste	gusti	v.ntr 	w
delicious	bongusta	adj.	w
tasty	bongusta	adj.	w
]

_trakt_ = [
treat	trakti	v.tr to treat a subject	w
treated	traktita	adj.	
negotiate	intertrakti	v.tr	w
bargain	intertrakti	v.ntr negotiate	w
deal with	trakti	v.tr	w
]

_numer_ = [
digit	numero	n.	
number	numeri	v.tr to number	
number	numero	n.	
cipher	numero	n.	
unnumbered	nenumerita	adj.	w
copy	numero	n. of a magazine	
edition	numero	n. of a magazine	
]

_ĵurnal_ = [
newspaper	ĵurnalo	n.	w
paper	ĵurnalo	n. newspaper	w
]

_kultur_ = [
cultivate	kulturi	v.tr	
develop	kulturi	v.tr	
raise	kulturi	v.tr	
fallowed fields	senkulturejo	n.	w
]

_leg_ = [
read	legi	v.tr	w
reader	leganto	n.	w
unread	nelegita	adj.	w
]

_por_ = [
pore	poro	n.	
porous	pora	adj.	w
tiny hole	poro	n.	
]

_strikt_ = [
tight	strikta	adj.	
tight	strikte	adv.	
close-fitting	strikta	adj.	w
]

_glav_ = [
sword	glavo	n.	w
foil	skerma glavo	n. fencing sword	w
]

_naĝ_ = [
swim	naĝi	v.ntr	w
swam	naĝis	v.ntr	
]

_spit_ = [
spite	spiti	v.tr openly defy	w
in defiance of	spite de	adv.	
order to spite	spite de	adv.	
]

_ali_ = [
other	alia	adj.	w
otherwise	alie	adv. under an other condition	w
others	aliuloj	n.	w
to one another	unu al la alia	phr.	s
another	alia	adj.	w
any other	alia	adj.	s
else	alie	adv.	
other	alio	n.	w
]

_ŝanc_ = [
lucky	bonŝanca	adj.	w
chance	ŝanco	n.	w
]

_absolut_ = [
utter	absoluta	adj.	w
stark	absoluta	adj.	w
utterly	absolute	adv.	w
]

_krisp_ = [
wavy	krispa	adj.	w
crinkled	krispa	adj.	w
]

_argan_ = [
crane	argano	n. machine only	w
drilling hoist	argano	n.	
hoist	argano	n. for drilling	w
]

_glaci_ = [
ice	glacio	n.	w
icy	glacie	adv.	W
icily	glacie	adv.	w
]

_ir_ = [
go	iri	v.ntr	w
goes	iras	v.ntr	
have gone	iris	v.ntr	
went	iris	v.ntr	
got out	eliris	v.ntr	
exit	elirejo	n.	w
to go out	eliri	v.ntr	w
exit	eliri	v.ntr	w
get out	eliri	v.ntr	w
goes out	eliras	v.ntr	w
came out	eliris	v.ntr	
went out	eliris	v.ntr	w
cropping out	eliranta	adj.	
go back	retroiri	v.ntr	
gone	irinta	adj.	w
gone out	foririnta	adj.	
went about	estis irantaj	phr.	
went through	trairis	v.tr	
moves off	deiras	v.ntr departs	w
move away	foriri	v.ntr	w
gone	foririnta	adj.	w
approaching	alirante	adv.	w
cross	transiri	v.tr	w
beat it	foriru	v.ntr go away	w
traverse	transiri	v.tr	w
goes off	foriras	v.ntr	w
step inside	eniri	v.ntr	
enter	eniri	v.tr	
enters	eniras	v.tr	w
entrance	enirejo	n.	w
crossing	transirante	adv.	
crept	ŝteliris	v.ntr	
left	foriris	v.ntr	
off he went	li subite ekiris	phr.	
coming down	malsupreniro	n.	
creep out	elŝteliri	v.ntr	
creeping	ŝteliranta	adj.	w
creeps	ŝteliri	v.ntr	w
creeps up	alŝteliras	v.ntr	
has crept	estas ŝtelirinta	phr.	
went about	ĉirkaŭe iris	phr. use 'iri' if they weren't going around something	
advancement	antaŭeniro	n.	w
go through with	trairi	v.tr	w
]

_elektr_ = [
electric	elektra	adj.	w
electricity	elektro	n.	w
]

_aparat_ = [
apparatus	aparato	n.	w
instrument	aparato	n. device incl telephone	w
device	aparato	n.	
telephone outfit	telefonaparato	n. antiquated telephone equipment set	
radio	radioaparato	n. as a communications instrument	
]

_brul_ = [
burning	brulanta	adj.	w
burn	bruli	v.ntr	w
burn	bruligi	v.tr	w
light	ekbruligi	v.tr start a fire	w
burned	bruligita	adj.	
seared	bruligita	adj.	w
ablaze	brulanta	adj. FIRE	w
]

_kalkul_ = [
calculate	kalkuli	v.tr.ntr	
count	kalkuli	v.tr.ntr 	w
count up	kalkuli	v.tr.ntr 	
count on	kalkuli	v.tr.ntr 	
uncounted	nekalkulita	adj. 	w
incalculably	nekalkuleble	adv. 	w
countless	nekalkulita	adj. 	
depend on	kalkuli	v.tr.ntr	
]

_alt_ = [
tall	alta	adj. SHAPE	w
height	alteco	n.	w
high	alta	adj.	w
high up	alte	adv.	w
higher	pli alta	adj.	
highest	plej alta	adj.	
low	malalta	adj.	w
lowness	malalteco	n.	w
]

_lojal_ = [
loyal	lojala	adj.
is loyal	lojalas	v.ntr	
loyalty	lojaleco	n.	w

]

_virt_ = [
vice	malvirto	n.	w
sin	malvirto	n.	
]

_sankt_ = [
holy	sankta	adj.	w
sacred	sankta	adj.	w
shrine	sanktejo	n.	w
unsanctified	nesanktita	adj.	w
]

_vaz_ = [
vessel	vazo	n.	
vase	florvazo	n.	
container	vazo	n.	
]

_ramp_ = [
crawling	rampa	adj.	
crawl	rampi	v.ntr	w
crawl out	elrampi	v.ntr	
crawl in	enrampi	v.ntr	
]

_avid_ = [
crave	avidi	v.tr	w
avid	avida	adj. 	w
eagerly	avide	adv.	w
]

_vel_ = [
sail	velo	n. maritime	w
sailing	velanta	adj.	
]

_tendenc_ = [
bias	tendenco	n.	w
biased	tendenca	adj.	w
inclination	tendenco	n.	
tendency	tendenco	n.	w
]

_torĉ_ = [
torch	torĉo	n.	
flambeaux	torĉoj	n. French	w
]

_foli_ = [
sheet	folio	n. sheet of paper	w
foliage	foliaro	n. all the leaves on a plant	w
pamphlet	faldfolio	n.	w
brochure	faldfolio	n.	w
]

_gazet_ = [
paper	gazeto	n. newspaper	
magazine	gazeto	n.	
periodical	gazeto	n. incl magazines and newspapers	
newspaper	gazeto	n.	
press	gazetaro	n.	
media	gazetaro	n. the press	
]

_bezon_ = [
need	bezoni	v.tr	w
require	bezoni	v.tr	w
]

_rivel_ = [
reveal	riveli	v.tr	
revealing	rivela	adj.	
]

_risk_ = [
risk	riski	v.tr to take a risk	
risk	risko	n. possibility of failure	
]

_servic_ = [
service	servico	n. as in a service of china	w
set	servico	n. as in a service of china	
]

_fanfaron_ = [
show off	fanfaroni	v.ntr	
brag	fanfaroni	v.ntr	
put on the dog	fanfaroni	v.ntr	w
]

_radi_ = [
radiant	radia	adj.	
radiation	radiado	n. as in radiotherapy radioactivity	
radio	radio	n. as a communications medium	
ray	radio	n.	
spoke	radio	n. of a wheel or the analogous part of a radially symmetrical object	w
radiant	radianta	adj. as in a radiant face	w
beam	radio	n.	
violet rays	violaj radioj	phr.	
moonbeam	lunradio	n.	w
]

# -HEL-
_hel_ = [
dark	malhelo	n.	w
brightly	hele	adv.	
dark	malhela	adj. dimly lit, color having little white	
lights began to rise	lumoj komencis heliĝi	phr.	w
lights to be turned up	lumoj heligu	phr. a wish for more light	
]

_damaĝ_ = [
harm	damaĝo	n. 	w
damage	damaĝo	n.	w
]

_best_ = [
beast	besto	n.	w
vermin	bestetaĉoj	n.	w
pest	damaĝbesto	n. household beasty eg rat 	
totem-beast	totem-besto	n.	w
]

_dec_ = [
decent	deca	adj.	
indecent	maldeca	adj.	
]

_detru_ = [
destroy	detrui	v.tr	
destruction	detruo	n.	
obliterated	detruita	adj.	w
]

_obstin_ = [
obdurate	obstina	adj.	w
obstinate	obstina	adj.	w
recalcitrant	obstina	adj.	w
]

_komb_ = [
brush	kombi	v.tr through something esp hair	
comb	kombi	v.tr through something esp hair	w
comb	kombilo	n.	w
combing out	kombo	n. a combing out	
]

_murd_ = [
murder	murdi	v.tr	w
murderous	murdema	adj.	w
]

_ŝov_ = [
shove	ŝovi	v.tr push slidingly	w
slipping	ŝoviĝo	n.	w
wriggle	flankenŝovi	v.tr	
]

_bronz_ = [
bronze	bronzo	n. 	w
brazen	bronza	adj. 	w
]

_grimp_ = [
climb	grimpi	v.ntr	w
scramble	krab-grimpi	v.ntr	w
]

_aĝ_ = [
older	pli aĝa	adj.	
what age	kiom aĝa	phr.	
eldest	plej aĝa	phr. AGE	w
age	aĝo	n. time in existence	
at the age of	en la aĝo de	phr.	
aged	aĝinta	adj. having aged	w
thirty years of age	aĝis tridek jarojn	phr.	
adult	plenaĝulo	n.	
grown-up	plenaĝulo	n.	
]

_vir_ = [
man	viro	n.	
men	viroj	n.	
woman	virino	n.	w
women	virinoj	n.	w
half woman	duonvirino	n.	
]

_disput_ = [
debate	disputi	v.ntr TALK	
argument	disputo	n.	w
disagreement	disputo	n.	
]

_distanc_ = [
distance	distanco	n.	
short distance	mallonga distanco	n. a short distance	
at arm’s length	je brakodistanco	phr.	w
]

_emerit_ = [
retired person	emerito	n.	
retiree	emerito	n.	
emerita	emerito	n.	
emeritus	emerito	n.	
]

# -KLAR-
_klar_ = [
clear	klara	adj.	w
clearer	pli klara	adj.	
plain	klara	adj.	
distinctly	klare	adv.
plainly	klare	adv.	
clearly	klare	adv.	
explain	klarigi	v.tr	w
account for	klarigi	v.tr	w
indistinct	malklara	adj.	
vague	malklara	adj. confused, indistinguishable	
dimly	malklare	adv. not clearly as in seeing dimly	w
vaguely	malklare	adv.	
blur	neklaraĵo	n. a thing hard to distinguish	
unexplainable	neklarigebla	adj.	w
inexplicably	neklarigeble	adv.  	w
inexplicable	neklarigebla	adj.	w
]

_apertur_ = [
aperture	aperturo	n.	w
orifice	aperturo	n.	w
]

# -APER-
_aper_ = [
disappeared	malaperis	v.ntr	w
vanish	malaperi	v.ntr	w
disappearance	malapero	n.	w
peep	ekaperi	v.ntr	w
breaking	ekaperanta	adj. in the sense of suddenly appearing	
]

# -BLIND-
_blind_ = [
blind	blinda	adj. unable to see	w
blinded you	blindigis vin	phr.	
blindly	blinde	adv.	
blinds	blindigas	v.tr	
dazzling	blindiga	adj.	w
]

_land_ = [
country	lando	n.	w
lands	landoj	n. countries or some abstraction thereof	
abroad	eksterlande	adv.	w
foreign	eksterlanda	adj.	w
counties	graflandoj	n.	
county	graflando	n. territory ruled by a count	w
midland counties	mezlandaj graflandoj	phr.	
]

_vent_ = [
wind	vento	n.	
gale	ventego	n. WEATHER	w
]

_ŝmir_ = [
streak	ŝmiraĵo	n.	w
smear	ŝmiraĵo	n. esp lipstick ART	w
]

_kontrast_ = [
contrast	kontrasto	n. 	
contrast	kontrasti	v.tr.ntr stand out in relief from another ART	
]

_vart_ = [
tend	varti	v.tr	w
take care of	varti	v.tr take care of in a nurturing way	
raise	varti	v.tr	
baby-sit	varti	v.tr	w
]

_kvartal_ = [
district	kvartalo	n. a district of a city 	w
quarter	kvartalo	n. district	w
]

_delir_ = [
delirium	deliro	n.	w
be delirious	deliri	v.ntr	
delirious	delira	adj.	w
rave	deliri	v.ntr	w
]

_reputaci_ = [
reputation	reputacio	n.	w
repute	reputacio	n.	w
]

_ripoz_ = [
rest	ripozi	v.ntr	w
rest	ripozo	n. the thing one has while resting, a rest	w
restless	senripoza	adj.	
repose	ripozi	v.ntr take a rest	w
]

_sign_ = [
sign	signo	n. indication	w
token	signo	n. a sign, a thing that signififies	w
motion	signi	v.ntr signal by eg a hand motion	w
beckon	mansigni	v.ntr	w
footstep	piedsigno	n. footprint	w
omen	antaŭsigno	n.	w
]

_perturb_ = [
disturb	perturbi	v.tr	w
unperturbed	senperturba	adj.	w
]

_monoton_ = [
monotony	monotoneco	n.	w
monotonous	monotona	adj.	w
]

_neces_ = [
necessary	necesa	adj.	w
unnecessary	nenecesa	adj.	w
]

_farm_ = [
farm	farmi	v.tr to farm (land) as a tenant	
farm	farmo	n. rental farm land	
farmer	farmisto	n. tenant farmer	
]

_konker_ = [
conqueror	konkeranto	n. conquering at present WAR	w
conqueror	konkerinto	n. conquered in the past WAR	w
conquer	konkeri	v.tr obtain by WAR rule by force	w
unconquerable	nekonkerebla	adj.	w
]

_pokal_ = [
grail	pokalo	n. stemmed glass	
stemmed glass	pokalo	n.	
trophy	pokalo	n.	
trophy cup	pokalo	n. SPORT	
]

_manĝ_ = [
eat	manĝi	v.tr	w
food	manĝaĵo	n.	w
take supper	vespermanĝi	v.ntr	
necrophagous	mortmanĝa	adj.	w
lunch hour	tagmanĝa horo	phr.	W
]

_ŝanĝ_ = [
change	ŝanĝi	v.tr	
alteration	ŝanĝiĝo	n.	w
alter	ŝanĝiĝi	v.ntr	w
]

_respond_ = [
answer	respondi	v.tr (response is accusative)	w
correspond	respondi	v.tr	
in answer	responde	adv.	
line up	respondi	v.tr	
reply	respondi	v.tr	
respond	respondi	v.tr	w
responsibility	respondeco	n.	w
countersign	pasvorta respondo	n. 	w
take responsibility	respondeci	v.ntr (+pri)	
]

_korespond_ = [
correspond	korespondi	v.ntr exchange letters or other messages	
exchange letters	korespondi	v.ntr	
exchange messages	korespondi	v.ntr	
]

_fuĝ_ = [
flee	fuĝi	v.ntr run away	w
fled	fuĝis	v.ntr flee from danger	
defect	transfuĝi	v.ntr hide out	w
hide out	transfuĝi	v.ntr	
]

_hid_ = [
hideous	hida	adj.	w
hideously	hide	adv.	w
]

_defi_ = [
defiant	defia	adj.	w
defies	defias	v.tr	w
challenge	defii	v.tr	w
]

_rol_ = [
play	roli	v.tr as a performance	w
perform	roli	v.tr as an actor	
played a part	ludis rolon	phr.	
]

_bien_ = [
property	bieno	n.	
farm	bieno	n.	
estate	bieno	n. real rural estate	
family farm	etbieno	n.	
landed estate	grandbieno	n.	
]

_arb_ = [
tree	arbo	n.	w
sapling	arbido	n.	w
upas-tree	upasarbo	n. aka antiaris	w
forest	arbaro	n.	w
grove	arbareto	n.	w
woodland	arbaro	n.	w
]

_flor_ = [
flower	floro	n.	w
bloom	floro	n.	w
bloom	flori	v.ntr	w
flower	flori	v.ntr	w
]

_simil_ = [
similar	simila	adj.	w
suchlike	simila	adj. having similar properties	w
]

_renkont_ = [
encounter	renkonti	v.tr	
meet	renkontas	v.tr	
meet	renkonti	v.tr meet someone	
meet	renkontiĝi	v.ntr meet each other	
meeting	renkontiĝo	n. encounter ie the act of meeting	
met	renkontiĝis	v.ntr did meet each other	
run into	renkonti	v.tr someone	w
saw	renkontis	v.tr met with	
meet	renkontiĝi	v.ntr meet each other	w
encountered	renkontita	adj.	
met	renkontis	v.tr did meet	
]

_krud_ = [
rudely	krude	adv. crudely	w
crudity	krudeco	n.	w
stark	krude	adv. raw	w
]

_implic_ = [
imply	implici	v.tr	
implication	implicaĵo	n. that which is logically implied	
]

_ofert_ = [
offer	oferti	v.tr offer something for a price	
offer	oferto	n. not used for gifts	
]

_ofer_ = [
offer	oferi	v.tr offer as a sacrifice	
offer	oferi	v.tr to a guest	
sacrifice	oferi	v.tr	
sacrifice	ofero	n.	w
has sacrificed	oferis	v.tr	
]

_konserv_ = [
keep	konservi	v.tr not lose	
kept	konservita	adj.	
preserve	konservi	v.tr	
preserved	konservita	adj.	
retain	konservi	v.tr	
]

_impet_ = [
impetus	impeto	n.	w
rush	impeti	v.ntr throw oneself forward forcefully	w
]

_precip_ = [
particularly	precipe	adv.	w
above all	precipe	adv.	w
especially	precipe	adv.	w
]

_kompens_ = [
offset	kompensi	v.tr	
compensate for	kompensi	v.tr	
make up for	kompensi	v.tr	w
]

_mez_ = [
medium	meza	adj.	
middle	meza	adj.	w
midway	meze de	adv.	w
amidst	meze de	adv.	w
noon	tagmezo	n.	w
at noon	je tagmezo	phr. TIME	s
at noon	tagmeze	adv.	s
afternoon	posttagmezo	n.	w
in the afternoon	posttagmeze	adv.	s
midnight	noktomezo	n.	w
]

_spac_ = [
space	spaco	n.	
room	spaco	n. ie space eg 'make room'	
interval	interspaco	n.	
ultimate space	prae finfina spaco	n.	
]

_konekt_ = [
connection	konekto	n.	w
connect	konekti	v.tr eg an electrical circuit	w
]

_pioĉ_ = [
pick	pioĉi	v.tr work with a pick	
pick	pioĉo	n. a pick	wv
]

_stamf_ [
stamp	stamfi	v.ntr	w
]

_konversaci_ = [
talk	konversacio	n. informal talk	w
conversation	konversacio	n.	w
converse	konversacii	v.ntr	w
]

_ŝtel_ = [
rob	ŝteli	v.tr	w
steal	ŝteli	v.tr	w
would steal	ŝtelus	v.tr	
crept in	enŝteliĝis	v.ntr	w
stealthily	ŝtele	adv.	w
steal	alŝteliĝi	v.ntr sneak up	w
]

_drink_ = [
drink	drinki	v.tr.ntr drink something alcoholic to excess	w
guzzle	drinki	v.tr.ntr drink something alcoholic to excess	w
booze it up	drinki	v.tr.ntr drink something alcoholic to excess	w
]

_plad_ = [
platter	plado	n.	w
serving plate	plado	n.	w
]

_mord_ = [
bite	mordi	v.tr	w
morsel	mordaĵo	n.	w
]

_speci_ = [
species	specio	n. biological species	
]

_kamen_ = [
chimney	kameno	n.	w
chimney	kamentubo	n.	w
]

_bret_ = [
shelf	breto	n.	w
set of shelves	bretaro	n.	
mantelpiece	kamenbreto	n.	w
shelve	enbretigi	v.tr	w
]

_ekzerc_ = [
drill	ekzerci	v.tr to drill or exercise somebody	
exercise	ekzerci	v.tr practice; to drill or exercise somebody	
exercise	ekzerco	n. an exercise	
practice	ekzerci	v.tr practice, practicer in accusative eg 'ekzercas sin al pieco'	
practice	ekzerciĝi	v.ntr as the piano	
practice	sin ekzerci	v.tr as the piano	
]

_kar_ = [
precious	kara	adj.	
dear	kara	adj. incl expensive	
darling	karulino	n.	w
dear one	karulino	n.	s
dearest	plej kara	adj.	
expensive	kara	adj.	
]

_demon_ = [
daemon	demono	n.	w
demon	demono	n.	w
demoniac	demona	adj. demonic	w
daemoniac	demona	adj. demonic	w
]

_hant_ = [
haunt	hanti	v.tr	w
haunter	hantanto	n. 	w
]

_agnosk_ = [
would recognise	agnoskus	v.tr	
