be governess	guverni	v.	
be lacking	manki	v.ntr	
be licentious	diboĉi	v.	
be missed	manki	v.ntr	
be missing	manki	v.ntr	
be needed	manki	v.ntr	
be of use	taŭgi	v.	
be pleasing to	plaĉi	v.	
be possible	ebli	v.ntr	
be profligate	diboĉi	v.	
be serviceable	taŭgi	v.	
be shy	sin ĝeni	v.	
be situated	situi	v.	
be transformed	evolui	v.	
be tutor	guverni	v.	
be valuable	taŭgi	v.tr for something	
be willing	voli	v.	
beating	batado	n.	
beautiful	bela	adj.	
became	iĝis	v.	
became transfigured	transfiguriĝis	v.ntr	
beckoned	mansignis	v.ntr	
become	iĝi	v.ntr	
become acquainted with	ekkoni	v.tr	
become informed about	informiĝi	v.	
becomes	konvenas al	v.ntr is well suited to in an enhancing way	
beg	petegi	v.tr beg someone or something	w
began	komencis	v.tr	
began to fade	ekfadis	v.	
begin	origini	v.	
begin again	rekomenci	v.tr resume	
beginning	komenco	n.	
behind	malantaŭe	adv.	
behold	jen	part.	w
being shown	montrata	adj. participle	
believe	kredi	v.tr	
bell	sonorilo	n.	
belong	aparteni	v.ntr	
beloved	amata	adj. 	
bench	benko	n.	
bending	kliniĝanta	adj.	
benighted	nokte kaptita	adj.	w
benzene	benzeno	C6H6	
benzine	ligroino	n.	
beside himself	ekstaza	adj. ecstatic	w
best	plej bone	adv.	
best liked	plej ŝatata	adj.	
best loved	plej amata	adj.	
bestir	ekmoviĝi	v.ntr	w
betray	perfidi	v.tr	w
better	pli bone	adv.	
bewilderment	konfuzo	n.	w
bias	tendenco	n.	w
biased	tendenca	adj.	w
bigwig	grandulo	n.	w
bind	ligi	v.tr	w
birthmark	stigmato	n.	w
bitterly	amare	adv.	
blackmail	ĉantaĝo	n.	
blaspheme	blasfemi	v.	
blessing	beno	n.	
bloat	ŝveli	v.	
bloated	ŝvela	adj.	
blocks	blokoj	n. block shaped chunks of material	
blog	blogo	n. internet blog	
blood	prasango	n. fig. ancestral blood	
blood	sango	n.	
bloom	floro	n.	
blow	bato	n. hit or strike	
blow	blovi	v.ntr as the wind	
blunder	fuŝi	v.tr	
blundered about	fuŝe serĉis	searched blunderingly	
blur	neklaraĵo	n. a thing hard to distinguish	
Boar's Head	Kapo de Apro	n.	
board	festen’tablo	def. long, narrow table, as used in a medieval dining hall	
board	tabulo	n. for games	w
board of directors	estraro	n.	
boat	boato	n.	w
bobbed	balanciĝis	v.ntr	
bodyguard	korpogardisto	n.	

booze it up	drinki	drink something alcoholic to excess	w
bore	portis	n. carried as a burden	
bored	enua	adj.	
borrow	prunti	v.	
bottom	fundo	n.	
bracket	krampo	n.	
brag	fanfaroni	v.	
branch	fako	n. of science, art	
brave	kuraĝa	adj.	
break	difekti	v.	
break	rompiĝi	v.ntr become broken, separate oneself into parts like a word into syllables	
break wind	furzi	v.	
breed	eduki	v.tr	
breed	selekti	v. breed selectively	
bring	alporti	v.tr	
bring about	efektivigi	v.	w
bring in	enporti	v.	w
bring up	eduki	v.tr	
brisk	vigla	adj.	w
brittle	frakasebla	adj. shatterable	w
brochure	faldfolio	n.	w
broke forth	elrompiĝis	v.	
broken	rompita	adj.	
brooding	moroza	adj.	w
brooding	paŭte ŝvebanta	phr.	
broom	balailo	n.	
brother	samideano	(as in “Hallelujah brother!”)	
brush	broso	n.	
brush	kombi	v. through something esp hair	
brusquely	bruske	adv.	
bubbled	bobelis	v.	
bubbling	bobelanta	adj.	
building	konstruaĵo	n.	w
bulked so largely	faris sin tiel ampleksa	phr. lit. 'made himself so comprehensive'	
bulky	ampleksa	adj.	
bulky	dika	adj. plump	
bunch	fasko	n.	
burden	ŝarĝo	n.	
burn	bruli	v.ntr bruiligi: burn something else	
burst	krevi	v.	
bury	enterigi	v.tr	
bus	buso	n.	
business	firmao	n.	
business	firmo	n.	
business	komerco	n.	
business	negoco	n. a business	
busy	okupita	adj.	
busy oneself with	klopodi	v.	
but	sed	conj.	
buying	aĉetanta	adj.	
by degrees	grade	adv.	
by rights	rajte	adv.	
cabinet	kabineto	n. in a government	
cackle	rikani	cackle malevolently	
calculate	taksi	v.	
came	venis	v.ntr	
came out	eliris	v.ntr	
camera	fotilo	esp a still camera	
camp fire	tendarfajro	n. camp fire	
can	povas	v.tr has the ability to	
can’t	ne povas	phr.	
capability	fakulto	n.	
caprice	kaprico	n. change of will	

care	atento	n. being meticulous	
care	zorgo	n. concern and responsibility	
care for	zorgi	v.	
cared	interesiĝis	v. was interested	
careful	atenta	adj. attentive	
careful	singarda	adj.	
carefully	singarde	adv.	
careless	senzorga	adj. untroubled	
carelessly	senatente	adv.	
carriage	ĉaro	n.	
carried	portis	v.tr	
carried out	forportata	phr.	
carries	portas	v.tr	
cart	ĉaro	n.	
cartload	plenĉaro	n.	
cash	kontanto	ready cash	
casino	kazino	n.	
cast off	forigi	v.	
cast off	forĵeti	v.tr	
catch	kapti	v.tr	
catch	trafi	v.tr catch a bus etc	
caught	ekhavita	adj. as in a disease was caught	
caught	kaptiĝis	v.ntr become caught as in a trap	
cause	kaŭzi	v.tr	
cause pain	dolori	v.tr	
caused	kaŭzis	v.	
caution	atentigi	v.tr somebody	
cautious	singarda	adj. lit. self-guarding	
cautiously	singarde	adv.	
cave	kaverno	n. esp a natural cave	
cavity	kavo	n.	
cease	ĉesi	v.ntr cease doing something	
ceaseless	senĉesa	adj.	
ceiling	plafono	n.	
celebrate	festi	v.	
celebration	festo	n.	w
centre	centro	n.	
ceremony	ceremonio	n.	
certain	certa	adj. not having doubt, or something definite	
certain	specifa	adj. having unique properties	
certainly	certe	adv.	
challenge	defii	v.	
chamber	kamero	in a machine as combustion chamber	
change	ŝanĝi	v.tr	
chaos	ĥaoso	n.	
chaotic mess	tohuvabohuo	n.	
character	karaktero	n.	
chariot	ĉaro	n.	w
charter	ĉarti	v. rent a vehicle	w
charter	ĉarto	n. legal charter	w
chaste	ĉasta	adj.	w
chat	babili	v.	w
chauffeur	konduki aŭtomobile	v.tr take someone somewhere by car	
chauffeur	ŝofori	v. take soemone somewhere by car	
chauffeur	ŝoforo	n.	
chauffeur	veturigi	v.tr take someone somewhere by car	
check	kontroli	v.	w
check out	informiĝi	v.	
check out	kontroli	v.	
choir	koruso	n. syn:ĥoro	
choking	strangolanta	adj. strangling	
choose	elekti	v.tr	
choose	voli	v.	
chorus	ĥoro	n.	
chose	elektis	v.tr	
churning	agitadanta	v.tr	
cigarette	cigaredo	n.	w
cipher	numero	n.	
circumstances	cirkonstancoj	n.	
city	urbo	n.	w
civilisation	civilizo	n. the act of making one civilized	w
civilisation	civilizacio	n. society	w
claim	aserti	v. in good faith or in logic	
claim	pretendi	v. to one’s own advantage	
clam	pekteno	n.	w
clamp	krampo	n.	w
clang	sonoro	n.	w
clank	klaki	v.	w
clasping	kunprema	adj.	
class	klaso	n. incl class in school made up of students	w
classic	klasika	adj.	w
classical	klasika	adj.	w
clatter	klaki	v.ntr	w
clatter	kraki	v.ntr	
clear	superi	v.tr rise above	
clearly	klare	adv.	
clearly visible	neta	adj.	
clerk	komizo	n. assistant salaryman	w
clever	lerta	adj.	
clever	sprita	adj.	
clever person	lertulo	n.	
cleverly	lerte	adv.	
click	klaki	v.ntr	w
climax	kulmino	n.	w
close	malvasta	adj. small, and confining	
close upon	preskaŭ	adv. nearly	
close on	preskaŭ	adv. nearly	
cloth	ŝtofo	n.	w
cloud	nubo	n.	
clutched at	kaptis	v.tr	
clutching	ekkaptante	adv.	
coat	mantelo	n.	
cog	dentrada dento	phr. tooth of a gear	
coiled	volvita	adj.	w
collection	kolekto	n.	w
colloquial	vulgara	adj.	w
column	kolono	n. architectural	
column	vico	n.	
comb	kombi	v. through something esp hair	
comb	kombilo	n.	
comb up	rasti	v.	
combine	kombiniĝi	v.ntr become combined	
come	veni	v.ntr	
come to know	ekkoni	v.tr	
come to know	ekscii	v.	
coming down	malsupreniro	n.	
command	komandi	v.	
commercial transaction	negoco	n.	
committee chair	komisiito	n.	
commode	truseĝo	n.	
common	ofta	adj. frequently occurring	w
common	vulgara	adj. ordinarily used	w
common	common	adj. shared	w
commonplace	ordinara	adj.	w
communicate	komuniki	v.	w
community	komunumo	n.	w
companion	kompano	n. preferred companions	w
companion	kunulo	n.	
company	kompanio	n. group of people or coexistence	w
compared to that	kompare kun tio	phr.	
compartment	fako	n. section, compartment (of a drawer or box)	
compass	plani	v.tr make a plan for	w
compassion	kompato	n.	
compatible	simpatia	adj. of people	
compensate for	kompensi	v.	
compete	konkuri	v.	
competition	konkurenco	n. especially commercial or political	
complain	plendi	v.ntr	
complete	kompleta	adj.	
completely	tute	adv.	
compose	verki	v.	
comrade	samideano	n.	
conceal	kaŝi	v.tr	
conceit	fantazio	n. a sort of thought	
concentrate	koncentriĝi	v.ntr	
concentrated	koncentrita	adj.	
concept	objekto	n. physical object; mental concept; grammatical object	
concern	koncerni	v.	
concern	rilati	v.ntr is related to	
concern	temi pri	phr. be about	
concern	zorgigi	v.tr cause concern or worry to	
condition	kondiĉo	n. of a contract	
condition	stato	n.	
conduct	konduki	v. an orchestra	
conduct	kondukti	v. an electrical current	
conduct	konduti	v.ntr oneself well or badly	
conductor	konduktoro	n. on a train or bus	
confection	sukeraĵo	n.	w
confident	fida	adj.	w
congregation	paroĥanaro	n. collective parishioners	w
congress	kongreso	n.	
connect	konekti	v. eg an electrical circuit	w
connected	ligitaj	adj.	
conscious	konscii	v. be conscious of	
consciousness	konscio	n.	
consent	konsento	n. pleasant or unpleasant perceived sensation	
consequence	rezulto	n.	
consequence	sekvo	n.	
consequently	konsekvence	adv.	
consequently	sekve	adv.	
conservatory	forcejo	n.	
conservatory	oranĝerio	n.	
consider	pensi	v.ntr	
consistent	konsekvenca	adj.	
consistently	konsekvence	adv.	
consonant	konsonanto	n. not a vowel	
consuming beauty	konsumema beleco	n.	
contact	kontakto	n.	
container	vazo	n.	
contemptuous	malestima	adj.	
contest	konkurso	n. with judges and rules	
continue	daŭri	v.ntr	
continue	daŭrigi	v.tr	
continuing	plu	adv.	
contrast	kontrasto	n.	
contrive	aranĝi	v.	
control	komandi	v.	
control	regi	v.	
convenient	oportuna	adj.	
convention	kongreso	n.	
convention	konvencio	n. social norm	
conversation	konversacio	n.	w
converse	konversacii	v.	
corner	angulo	n.	w
corpulent	korpulenta	adj.	w
correct	ĝusta	adj.	
correct	korekta	adj. relating to correction	
corrective	korekta	adj.	
correspond	korespondi	v.ntr exchange letters or other messages	
correspond	respondi	v.tr	
cotton	katuno	n. cloth	
cotton	kotono	n. fiber	
couch	kanapo	n.	
could	povis	v.tr	
could have sworn	estus povinta ĵuri	phr.	
couldn’t	ne povis	v.tr	
couldn’t help yourself	ne povis sin malhelpi	phr.	
council	konsilio	n. leading body of people	
counsel	konsili	v.tr	
count on	kalkuli	v.	
count up	kalkuli	v.	
counter	nombrilo	n. numbering device	
couple	paro	n.	
courage	kuraĝo	n.	
course of life	kursado de vivo	n.	
coursing	trakuri	v. flow through	
courtyard	korto	n.	
crack	kraki	v.ntr	
crackle	kraketi	v.	
cradled	lulita	adj.	
crane	argano	n. machine only	
crave	avidi	v.tr	
crawling	rampa	adj.	
creation	kreitaro	n. ie biblical, all that was created in the world	w
creep out	elŝteliri	v.ntr	
creeping	ŝteliranta	adj.	w
creeps	ŝteliri	v.ntr	w
creeps up	alŝteliras	v.ntr	
crept in	enŝteliĝis	v.ntr	w
cried	kriis	v.	
crime	krimo	n.	w
criminal	krima	adj. like a criminal	w
crinkled	krispa	adj.	w
crisp	facilrompa	adj.	w
crisp	krakmaĉa	adj.	
crisp	krusta	adj.	
crisp	vigla	adj.	
cropping out	eliranta	adj.	
crossing	transirante	adv.	
crowd	amaso	n.	
crowd	homamaso	n.	
crowded	homamasa	adj. consider homplena as preferable	
crowded	homplena	adj. full of people	
crumbling	diseriĝanta	adj.	w
crumpled	ĉifitajn	adj.	w
crunchy	krakmaĉa	adj.	w
crust	krusto	n.	w
crutches	lambastonoj	n.	w
cry	krii	v.	
cultivate	eduki	v.tr a talent	
cultivate	kultivi	v.tr cultivate crops	
cultivate	kulturi	v.	
cultivated	klera	adj.	
cunning	ruza	adj.	
curious	kurioza	adj. exciting interest	w
curious	scivola	adj.	w
curious	scivolema	adj.	w
current	aktuala	adj.	w
cursed	sakris	v.ntr	w
cuss	blasfemi	v.tr blaspheme	w
cuss	sakri	v.ntr	w
procedure	proceduro	n. customary or legal procedure	w
cut	tranĉi	v. to cut with a knife	
cynical	seniluzia	adj. without illusions	
cynical	skeptika	adj.	
Cynics	cinikoj	n. philosophers	
dagger	ponardo	n.	w	
damage	damaĝo	n.	w
damage	difekti	v.tr cause damage to	w
damp	malseketa	adj.	w
dangerous	danĝera	adj.	w
dare	aŭdaci	v.tr	w
dawdle	lanti	v. spend doing something unimportant or acting slowly	w
deal with	klopodi	v.	
dear	kara	adj.	
debut	debuti	v. appear for the first time	
decent	deca	adj.	
decorated	ornamitaj	adj.	
decorations	ornamaĵoj	n.	
decorative	dekoracia	adj.	
deep	profunde	adv. deeply	
deepen	profundigi	v.tr	
deepest	plej profunda	adj.	
deeply	profunde	adv.	
defect	malperfektaĵo	n.	
defect	manko	n.	
defect	nenormalaĵo	n.	
defect	ribeli	v. to defect or rebel	
defect	transfuĝi	v.ntr hide out	
defiant	defia	adj.	
defies	defias	v.tr	
delay	prokrasti	v.tr	
delay	prokrasto	n.	
delight	delico	n.	
delight	ĝojo	n.	
delighted	ĝoje	adv.	
delirious	delira	adj.	
delivered	liverota	adj. delivered in the future	
demand	postuli	v.tr	
demonstrate	montri	v. by illustration	
dense	solida	adj.	
department store	magazeno	n.	
depend	dependi	v.	
depend on	kalkuli	v.	
describe	priskribi	v.tr	
desert	dezerto	n.	
deserted	senhoma	adj.	
deserve	meriti	v.tr	
desire	deziri	v.tr	
desire	deziro	n.	
desk	skribtablo	n.	
despair	malespero	n.	
destinations	destinoj	n.	
destined	destinita	adj.	
destiny	destino	n.	
destiny	sorto	n.	
destroy	detrui	v.tr	
destruction	detruo	n.	
determined	rezoluta	adj. resolute	
detestable	abomeninda	adj. disgusting	
develop	kulturi	v.	
device	aparato	n.	
device	rimedo	n.	
dew	roso	n.	
dictum	verdikto	n. incl a bad diagnosis	
did	ĉu	asking a question	
did	ja	emphasize a verb	
different	malsama	adj.	
differentiated	distingis	v.	
dignity	digno	n.	
dilapidated	kaduka	adj.	
diminish	malpliigi	v.	
dimple	kavo	n.	
dinner party	festeno	n.	
dip	trempetiĝi	v.ntr become dipped in liquid	
dipping	kliniĝanta	adj. leaning over	
direct	direkti	v. eg questions; one’s feet; a hose; or tourist	
direct away	forturni	v.	
direction	direkto	n.	
dirt	malpuraĵo	n.	
disagreement	disputo	n.	
disappeared	malaperis	v.	
disappointment	seniluziiĝo	n.	
discernible	distingebla	adj.	
disconcerted	konsternita	adj.	
discontinue	ĉesigi	v.tr to discontinue something	
discount	diskonto	on financial instruments	
discover	konstati	v.tr ascertain	
discover	malkovri	v.tr	

dislodged	elpelita	adj.	
dismayed	konsternita	adj.	
displaced	delokitaj	adj.	
displacement	delokeco	n.	
displeasure	malplezuro	n.	
dispose	aranĝi	v.	
disregarding	ignorante	adv. while ignoring	
distance	distanco	n.	
distant	for	adv.	
distinct	neta	adj.	
distinctly	klare	adv.	
distinguish	distingi	v.tr	
district	kvartalo	a district of a city	
disturb	ĝeni	v.	
disturb	perturbi	v.tr	
dive	plonĝi	v.ntr	
divide	disigi	v.tr separate something previously united	
divide	dividi	v.	
dividend	rento	n.	
division	fakultato	n. of a university	
dizzy	kapturna	adj. causing vertigo	
do	fari	v.tr	
dodge	eviti	v.tr avoid	
does	faras	v.	
doesn’t	ne faros	*	
doll	pupo	n.	
domesticate	eduki	v.tr	
dominated	dominis	v.tr	
don’t think	ne pensas	*	
double	sozio	n. in the sense of a doppelganger	
double-handed saw	duoble tenila segilo	n. aka misery whip	
doubt	dubo	n.	
doubted	dubis	v.tr	
doubtless	sendube	adv.	
down	malsupren	adv. downward	
downhill	deklive	adv.	
drab	seninteresa	adj. uninteresting	
draw attention to	atentigi	v.tr	
drawing	loterio	n.	
drawing	tirante	v.tr pulling	
drawn	altirata	adj.	
dread	timeginda	worthy of great fear	
dream	revo	n. aspirational, while awake	
dream	sonĝo	n. dream had while sleeping	
dreamed of	konsideris	v. considered	
dreamer	revulo	one who tends to dream rather than act	
dreamily	sonĝe	adv. as if dreaming in sleep	
drew	altiris	v.tr pulled or attracted	
drifted	drivis	v.ntr	
drill	ekzerci	v. to drill or exercise somebody	
drilling hoist	argano	n.	
drive	ŝofori	v.	
drive	veturigi	v.tr a vehicle	
drop	faligi	v.tr	
drove out	elpelis	v.tr	
drown	superbrui	v.ntr drown out and overpower noise	
drowned	dronis	v.ntr	
drudgery	teda laborado	tedious ongoing work	
dub	dubli	v. dub a film	
dull	enuiga	adj. boring	
dumbly	mute	adv.	
dust	polvo	n.	
dusty	polva	adj.	
dwell	loĝi	v.tr	
dweller	loĝanto	n.	
each	po	for a divided amount, followed by the nominative	
each of which	ĉiu el kiuj	phr.	
eagerly	avide	adv.	
eagerness	entuziasmo	n.	
earn	gajni	v. money	
earn	lukri	v.	
earn	perlabori	v.	
earth	tero	n.	
earthly	tera	adj.	
easily	facile	adv.	
eave	alero	n. roof overhang	
echo	eĥo	n.	
edge	rando	n.	
educate	eduki	v.tr	
educated	klera	adj.	
effect	rezulto	n.	
effective	efika	adj.	
efficacious	efika	adj.	
effort	peno	n.	
either	ankaŭ	as well	
elect	elekti	v.	
electric	elektra	adj.	
electricity	elektro	n.	
else	alie	adv.	
embrace	brakumi	v.tr	
emerita	emerito	n.	
emeritus	emerito	n.	
emotion	emocio	n.	
emphasise	emfazi	v.	w
empty	malplena	adj.	
enabled	ebligis	v.ntr	
encounter	renkonti	v.	
end	fino	n.	
endeavor	klopodi	v.	
ended	finiĝis	v.ntr	
endless	senfina	adj.	
endure	daŭri	v.	
endways	vertikale	adv.	
engaged to be married	fianĉiĝita	adj.	
engagement	rendevuo	n.	
enjoy	ĝui	v.tr	
enjoying	ĝuanta	adj.	
enjoyment	ĝuo	n.	
enough	sufiĉe	adv.	
enrapture	ravi	v.	
entangle	impliki	v.	
enter	eniri	v.tr	
enterprise	firmao	n.	
enterprise	firmo	n.	
enters	eniras	v.tr	
entertaining	amuza	adj.	
entire	tuta	adj.	
entirely	tute	adv.	
entitled	titolita	adj. given the title of	
entrance	enirejo	*.	
environment	medio	n.	
environmental pollution	poluo	n.	
epitomise	epitomiĝi	v.ntr be an epitome	
escape	eskapi	v. (el/tr)	
escort	eskorto	n.	
essential	esenca	adj.	
estate	bieno	n. real rural estate	
estimate	taksi	v.	
evaluate	taksi	v.	
even	eĉ	adv.	
even from	eĉ de	adv.	
event	evento	n.	
eventual	fina	adj.	
evidently	evidente	adv.	
evil	malbono	n.	
evolve	evolui	v.	
exactitude	precizeco	n.	
exactly	precize	adv.	
exaggerate	troigi	v.tr	
example	ekzemplo	n.	
exasperate	ĉagreni	v.tr cause displeasure	w
exceeding	tre ega	adj. very great	w
exceedingly	treege	adv.	w
excellent	bonega	adj.	w
excess	troo	n.	w
exchange letters	korespondi	v.ntr	
exchange messages	korespondi	v.ntr	
exclamation	ekkrio	n.	
excuse	ekskuzo	n.	
exercise	ekzerci	v.tr practice; to drill or exercise somebody; practicer in accusative eg 'ekzercas sin al pieco'	
